resale_price,registered_year,engine_capacity,kms_driven,owner_type,max_power,seats,mileage,transmission_type_Manual,fuel_type_Diesel,fuel_type_Electric,fuel_type_LPG,fuel_type_Petrol,body_type_Coupe,body_type_Hatchback,body_type_MUV,body_type_Pickup,body_type_SUV,body_type_Sedan,body_type_Wagon,brand_encoded,model_freq
575000,0.15087119516472836,-0.47451564092016835,-0.3862840214436248,1,-0.34489416513706284,-0.30964340420082415,-0.5434681106343526,False,False,False,False,True,False,True,False,False,False,False,False,604735.8242865137,0.0007527940239735943
2850000,0.15087119516472836,1.5147238059671508,-0.2873109041531315,1,1.4793174666259248,-0.30964340420082415,-0.025901512431220287,False,True,False,False,False,False,False,False,False,False,True,False,3478961.347639485,0.0016793097457872487
425000,-0.6779045452550687,-0.05938834109304775,0.10081896757429333,2,-0.33907459428726666,-0.30964340420082415,0.6013796641928528,True,True,False,False,False,False,True,False,False,False,False,False,596259.8822539949,0.007701661937576003
1450000,1.8084226760043225,-3.0011026078882783,-0.6754407758805563,1,0.5168499799288884,-0.30964340420082415,-0.09029919976525053,False,False,True,False,False,False,False,False,False,True,False,False,741613.3946053946,0.01291331287277781
3950000,-0.125387384975204,3.25109383163998,0.30264650087255424,1,3.1580398271440115,2.687683920431482,-1.103966500393506,False,True,False,False,False,False,False,False,False,True,False,False,2326815.275261324,0.0007527940239735943
750000,0.42712977530466073,0.1555506669392685,0.05424338296700235,1,-0.11882622058729395,-0.30964340420082415,1.4600154953132576,True,True,False,False,False,False,False,False,False,True,False,False,604735.8242865137,0.0013897735827204819
425000,-0.125387384975204,-0.8980719214544386,0.06976857783609934,2,-0.8252325898933046,-0.30964340420082415,0.887591607899655,False,False,False,False,True,False,True,False,False,False,False,False,503753.382088303,0.015750767270832126
311000,-0.40164596511513634,-0.3712606272575851,-0.007857396509385616,1,-0.6470641900303185,-0.30964340420082415,0.21976373925045128,True,True,False,False,False,False,True,False,False,False,False,False,298499.98148148146,0.0011002374196537148
1625000,0.9796469355845254,1.1206689579079043,-0.007857396509385616,1,1.4273889882738988,-0.30964340420082415,-0.4695300251767625,True,True,False,False,False,False,False,False,False,True,False,False,1795106.0558659218,0.0012160518848804217
625000,-0.125387384975204,-0.05938834109304775,-0.13205895546216156,1,0.03561623658037016,-0.30964340420082415,-0.46475982611498257,True,False,False,False,True,False,False,False,False,False,True,False,596259.8822539949,0.022062655625687648
2750000,1.2559055157244579,1.632729535867246,-0.20968492980764653,1,2.0881341093738173,2.687683920431482,-1.2566128703704669,False,True,False,False,False,False,False,True,False,False,False,False,1491966.6333333333,0.00017372169784006023
1456000,1.2559055157244579,1.2070660101561883,-0.8353813334219935,2,1.0316581704877683,-1.8083070665169774,-0.09029919976525053,False,False,False,False,True,False,False,False,False,True,False,False,969896.0575719649,0.0050958364699751
550000,-0.6779045452550687,0.1555506669392685,0.4889488393017181,1,-0.11882622058729395,2.687683920431482,1.1499525562975559,True,True,False,False,False,False,False,True,False,False,False,False,604735.8242865137,0.00017372169784006023
425000,-1.2304217055349334,-0.05938834109304775,-0.08548337085487058,1,-0.11882622058729395,-0.30964340420082415,-1.0443390121212555,False,False,False,False,True,False,True,False,False,False,False,False,596259.8822539949,0.007701661937576003
425000,-1.2304217055349334,0.7898314651522802,0.11634416244339033,2,0.5907137637916844,-0.30964340420082415,-1.0920410027390557,True,False,False,False,True,False,False,False,False,False,True,False,604735.8242865137,0.002084660374080723
325000,-0.6779045452550687,0.1555506669392685,0.20949533165797227,2,-0.11882622058729395,-0.30964340420082415,1.5315684812399581,True,True,False,False,False,False,False,False,False,False,True,False,604735.8242865137,0.0013318663501071283
155000,-0.954163125395001,-0.47451564092016835,-0.31836129389132545,2,-0.5485791448799239,-0.30964340420082415,-0.1857031810008507,True,False,False,False,True,False,True,False,False,False,False,False,208658.3354037267,0.0017951242110139556
254999,-1.2304217055349334,0.14922893140890628,-0.05443298111667659,2,-0.2217878586990698,-0.30964340420082415,-1.473656927681458,True,False,False,False,True,False,False,False,False,False,True,False,596259.8822539949,0.0010423301870403614
2650000,1.53216409586439,1.6306222906904586,-0.5822896066659743,1,1.7564185709354434,2.687683920431482,-0.09029919976525053,False,True,False,False,False,False,False,False,False,True,False,False,969896.0575719649,0.0015055880479471885
990000,0.7033883554445931,0.3325592617894113,0.30264650087255424,2,0.49894360808336213,-0.30964340420082415,0.6252306595017533,False,True,False,False,False,False,False,False,False,False,True,False,596259.8822539949,0.022062655625687648
690000,-0.40164596511513634,0.35152446838049806,-0.7530667502260412,1,0.3892670805295137,-0.30964340420082415,-0.5649340064123627,True,False,False,False,True,False,False,False,False,False,True,False,596259.8822539949,0.022062655625687648
690000,0.15087119516472836,-0.05938834109304775,0.1629197470506813,1,-0.3397460832314739,-0.30964340420082415,0.7540260341698137,True,True,False,False,False,False,True,False,False,False,False,False,596259.8822539949,0.006138166657015462
2425000,1.53216409586439,1.6306222906904586,-0.8350087287451352,1,1.5341557304028486,2.687683920431482,-0.09029919976525053,True,True,False,False,False,False,False,False,False,True,False,False,969896.0575719649,0.00011581446522670682
1075000,0.9796469355845254,0.14501444105533143,-0.2040648092650334,1,-0.11882622058729395,-0.30964340420082415,1.0306975797530553,True,True,False,False,False,False,False,False,False,True,False,False,596259.8822539949,0.006543517285308935
409999,-0.125387384975204,-0.4787301312737432,0.03871818809790536,1,-0.4935170514549308,-0.30964340420082415,-0.11415019507415099,True,False,False,False,True,False,True,False,False,False,False,False,596259.8822539949,0.00781747640280271
990000,0.42712977530466073,-0.3712606272575851,0.02319299322880837,1,-0.34489416513706284,2.687683920431482,1.2262757412860363,True,True,False,False,False,False,False,True,False,False,False,False,503753.382088303,0.010423301870403613
211000,-1.7829388658147982,-0.8980719214544386,-0.4115124631059074,1,-0.8462725768117981,-0.30964340420082415,-0.09029919976525053,True,False,False,False,True,False,True,False,False,False,False,False,503753.382088303,0.00017372169784006023
751000,0.42712977530466073,-0.3712606272575851,-0.15738054829365875,1,-0.34489416513706284,-0.30964340420082415,2.0777562738137707,True,True,False,False,False,False,False,False,False,False,True,False,503753.382088303,0.00023162893045341364
151000,-1.5066802856748658,-1.3237354471654963,0.1318693573124873,2,-1.289455279988573,-0.30964340420082415,0.07665776739705019,True,False,False,False,True,False,True,False,False,False,False,False,503753.382088303,0.004806300306908333
935000,0.42712977530466073,0.35152446838049806,0.20949533165797227,1,0.3892670805295137,-0.30964340420082415,-0.9751711257254454,True,False,False,False,True,False,False,False,False,True,False,False,596259.8822539949,0.023741965371474896
730000,1.2559055157244579,-0.47451564092016835,-0.47361324258229537,1,-0.38227371636459895,-0.30964340420082415,-0.011590915245880514,True,False,False,False,True,False,True,False,False,False,False,False,741613.3946053946,0.005385372633041867
1325000,0.9796469355845254,0.05651014363026004,-0.25626051441493747,2,0.8302114872255979,-0.30964340420082415,-1.2923893633338166,False,False,False,False,True,False,False,False,False,True,False,False,1795106.0558659218,0.003011176095894377
621000,1.53216409586439,-0.4787301312737432,-0.7841171399642353,1,-0.8550019330864922,-0.30964340420082415,1.3860774098556676,False,False,False,False,True,False,True,False,False,False,False,False,503753.382088303,0.03873993861833343
421000,0.9796469355845254,-0.8959646762776512,-0.7530667502260412,1,-0.8247849305971665,-0.30964340420082415,0.49643528483369276,True,False,False,False,True,False,True,False,False,False,False,False,508516.7376,0.014824251549018473
265000,-0.125387384975204,-1.0287211224152584,0.25607091626526324,1,-1.0656256319194948,-0.30964340420082415,1.445704898127918,True,True,False,False,False,False,True,False,False,False,False,False,208658.3354037267,0.001273959117493775
2700000,-0.125387384975204,1.1480631452061407,-0.5822896066659743,2,5.8887615335867665,-0.30964340420082415,0.05280677208815057,False,False,False,False,True,False,False,False,False,False,True,False,3262881.3220338984,5.790723261335341e-05
1590000,1.53216409586439,1.6011208582154348,-0.6443903861423623,1,0.5839988743496118,-1.8083070665169774,-0.9966370215034555,True,True,False,False,False,False,False,False,False,True,False,False,969896.0575719649,0.0050958364699751
590000,-0.40164596511513634,-0.4787301312737432,0.1474256025713225,1,-0.01586458247551777,-0.30964340420082415,-0.2834922617673412,False,False,False,False,True,False,False,False,False,False,True,False,660315.0673952642,0.005732816028721987
1375000,-0.6779045452550687,1.5147238059671508,0.5510496187781061,1,1.4260460103854842,-0.30964340420082415,-1.082500604615496,False,True,False,False,False,False,False,False,False,False,True,False,3478961.347639485,0.0016793097457872487
4150000,0.42712977530466073,1.1080254868471797,0.1629197470506813,1,1.9650278029358241,-0.30964340420082415,-0.7819780637233539,False,True,False,False,False,False,False,False,False,False,True,False,3478961.347639485,0.000579072326133534
365000,-1.2304217055349334,-0.4787301312737432,0.47342364443262114,1,-0.47135791629609214,-0.30964340420082415,-0.20955417630975115,True,False,False,False,True,False,True,False,False,False,False,False,596259.8822539949,0.007701661937576003
575000,-0.40164596511513634,0.1555506669392685,0.27162716152409844,1,-0.11905005023536282,-0.30964340420082415,0.8088833233802841,True,True,False,False,False,False,False,False,False,True,False,False,766432.6854545454,0.01783542764491285
3350000,0.15087119516472836,1.211280500509763,51.10108411255791,1,0.9757007584704988,-0.30964340420082415,-1.6096076009421885,False,True,False,False,False,False,False,False,False,True,False,False,5313275.844827586,0.0006369795587468875
1750000,0.15087119516472836,2.0415351001640043,0.19397013678887529,1,0.9824156479125713,2.687683920431482,-1.3591721501987373,True,True,False,False,False,False,False,True,False,False,False,False,1323925.242816092,0.008628177659389658
1050000,0.15087119516472836,-0.126820186750245,0.05424338296700235,1,-0.37399201938604293,-0.30964340420082415,0.4892799862410225,True,True,False,False,False,False,False,False,False,False,True,False,1323925.242816092,0.00017372169784006023
1875000,1.53216409586439,0.14501444105533143,-0.3506071236344399,1,0.21311314749914934,-0.30964340420082415,-0.3288091528542518,False,True,False,False,False,False,False,False,False,True,False,False,1491966.6333333333,0.010597023568243673
670000,1.53216409586439,-0.4808373764505306,-0.3121356907488176,1,-0.6918301196441341,-0.30964340420082415,-0.9560903294783253,True,False,False,False,True,False,True,False,False,False,False,False,503753.382088303,0.0016214025131738954
1061000,1.2559055157244579,0.0796898405749216,-0.023382591378482608,1,-0.01452160458710325,-0.30964340420082415,-0.14754158850661045,False,False,False,False,True,False,False,False,False,True,False,False,1323925.242816092,0.0013318663501071283
645000,0.42712977530466073,-0.10785498015915827,0.03871818809790536,1,-0.2866984566391026,-0.30964340420082415,0.32232301907872174,True,False,False,False,True,False,False,False,False,False,True,False,503753.382088303,0.011870982685737448
1150000,-0.954163125395001,1.5147238059671508,0.10081896757429333,1,1.4793174666259248,-0.30964340420082415,-2.236888777566262,False,True,False,False,False,False,False,False,False,False,True,False,3478961.347639485,5.790723261335341e-05
640000,0.15087119516472836,-0.47451564092016835,-0.2407353195458405,1,-0.3404175721756812,-0.30964340420082415,-0.4480641293987524,True,False,False,False,True,False,False,False,False,True,False,False,604735.8242865137,0.0010423301870403614
770000,0.15087119516472836,-0.4787301312737432,-0.36493687849861645,1,-0.01586458247551777,-0.30964340420082415,-0.2834922617673412,False,False,False,False,True,False,False,False,False,False,True,False,660315.0673952642,0.005732816028721987
631000,-0.125387384975204,0.1555506669392685,-0.13205895546216156,1,-0.11882622058729395,-0.30964340420082415,1.5792704718577584,True,True,False,False,False,False,False,False,False,False,True,False,604735.8242865137,0.01870403613411315
190000,-0.954163125395001,-1.285805033983323,0.1294784773026464,1,-1.0902468932070932,-0.30964340420082415,0.41057170172165247,True,False,False,False,True,False,True,False,False,False,False,False,596259.8822539949,0.003590248422027911
390000,-1.5066802856748658,0.7877242199754928,0.5199992290399121,2,0.7653008892855651,-0.30964340420082415,-1.1564386900730863,True,False,False,False,True,False,False,False,False,False,True,False,1323925.242816092,0.0017951242110139556
1375000,0.7033883554445931,1.1206689579079043,0.4136671693814668,1,0.7653008892855651,-0.30964340420082415,-0.5673191059432531,True,True,False,False,False,False,False,False,False,True,False,False,741613.3946053946,0.0033586194915744974
775000,0.15087119516472836,0.1555506669392685,0.4722282044277007,1,-0.11882622058729395,2.687683920431482,0.6013796641928528,True,True,False,False,False,False,False,False,False,True,False,False,604735.8242865137,0.00011581446522670682
1400000,1.53216409586439,-0.14999988369490655,-0.6623840869956457,1,0.7641817410452201,2.687683920431482,-0.7581270684144542,True,False,False,False,True,False,False,True,False,False,False,False,1491966.6333333333,0.00017372169784006023
575000,0.15087119516472836,-0.4787301312737432,-0.3959872682368104,1,-0.4935170514549308,-0.30964340420082415,-0.11415019507415099,False,False,False,False,True,False,True,False,False,False,False,False,596259.8822539949,0.018298685505819676
1475000,0.15087119516472836,1.2028515198026135,0.2551704549628556,1,1.7702960091157265,-0.30964340420082415,-0.7151952768584341,False,True,False,False,False,False,False,False,False,True,False,False,596259.8822539949,0.001273959117493775
1750000,-0.40164596511513634,1.5905846323314976,0.22502052652706928,1,1.8754959437081928,-0.30964340420082415,-0.719965475920214,False,True,False,False,False,False,False,False,False,False,True,False,2888590.3373493976,0.0021425676066940762
1000000,-0.954163125395001,1.2028515198026135,0.2715961111343602,3,1.7926789739226343,-0.30964340420082415,-0.11892039413593092,False,True,False,False,False,False,False,False,False,False,True,False,3306974.267352185,0.0013318663501071283
330000,-0.6779045452550687,-0.4766228860969558,0.08529377270519634,2,-0.38518350178949684,-0.30964340420082415,-0.3288091528542518,True,False,False,False,True,False,False,False,False,False,True,False,604735.8242865137,0.008975621055069778
105000,-1.7829388658147982,-0.9043936569848009,-0.19415973493854952,2,-0.9380427325201202,-0.30964340420082415,-0.3288091528542518,True,False,False,False,True,False,True,False,False,False,False,False,208658.3354037267,0.0019109386762406625
290000,-1.2304217055349334,-0.7126343458971461,0.19397013678887529,1,-0.8026257954383279,-0.30964340420082415,0.10289386223684019,True,False,False,False,True,False,True,False,False,False,False,False,596259.8822539949,0.00492211477213504
350000,-0.6779045452550687,-0.4766228860969558,0.28712130600345726,1,-0.3829452053088062,-0.30964340420082415,0.005104781470349641,True,False,False,False,True,False,True,False,False,False,False,False,604735.8242865137,0.0019109386762406625
340000,-0.954163125395001,-0.7126343458971461,0.11634416244339033,1,-0.8026257954383279,-0.30964340420082415,0.10289386223684019,True,False,False,False,True,False,True,False,False,False,False,False,596259.8822539949,0.00492211477213504
254999,-0.954163125395001,-0.8980719214544386,-0.007857396509385616,1,-0.8238896120048903,-0.30964340420082415,0.3676399101656323,True,False,False,False,True,False,True,False,False,False,False,False,503753.382088303,5.790723261335341e-05
850000,0.42712977530466073,0.1555506669392685,0.1629197470506813,1,-0.11882622058729395,-0.30964340420082415,1.4600154953132576,True,True,False,False,False,False,False,False,False,True,False,False,604735.8242865137,0.0013897735827204819
950000,-0.40164596511513634,1.2070660101561883,0.11634416244339033,1,1.1180564146424328,-0.30964340420082415,-1.3544019511369574,False,False,False,False,True,False,False,False,False,True,False,False,604735.8242865137,0.001968845908854016
650000,1.53216409586439,-0.4787301312737432,-0.4270376579750044,1,-0.7439824276442293,-0.30964340420082415,1.7653082352671796,True,False,False,False,False,False,True,False,False,False,False,False,503753.382088303,0.0016214025131738954
475000,0.15087119516472836,-0.8980719214544386,-0.47361324258229537,1,-0.826127908485581,-0.30964340420082415,-0.11415019507415099,True,False,False,False,True,False,True,False,False,False,False,False,503753.382088303,5.790723261335341e-05
650000,-0.125387384975204,-0.05938834109304775,0.3181716957416512,1,-0.3397460832314739,-0.30964340420082415,0.7540260341698137,True,True,False,False,False,False,True,False,False,False,False,False,596259.8822539949,0.006138166657015462
825000,0.42712977530466073,-0.3712606272575851,0.3181716957416512,1,-0.34489416513706284,-0.30964340420082415,1.3646115140776576,True,True,False,False,False,False,False,False,False,True,False,False,503753.382088303,0.000579072326133534
550000,1.53216409586439,-0.8980719214544386,-0.5978148015350713,1,-0.8550019330864922,-0.30964340420082415,1.398002907510117,True,False,False,False,True,False,True,False,False,False,False,False,503753.382088303,0.015750767270832126
1010000,1.2559055157244579,-0.8980719214544386,-0.10100856572396756,1,0.32323733434913554,-0.30964340420082415,-0.26441146552022154,True,False,False,False,True,False,False,False,False,True,False,False,596259.8822539949,0.006543517285308935
921000,-0.125387384975204,0.3325592617894113,0.10081896757429333,1,0.49894360808336213,-0.30964340420082415,-0.42421313408985195,False,True,False,False,False,False,False,False,False,True,False,False,596259.8822539949,0.023741965371474896
666000,-0.954163125395001,1.9593525382692951,0.5821000085163001,2,1.076424100101584,-0.30964340420082415,-2.213037782257362,False,False,False,False,True,False,False,False,False,True,False,False,604735.8242865137,0.001968845908854016
325000,-1.5066802856748658,0.15133617658569368,0.17844494191977828,2,-0.3404175721756812,-0.30964340420082415,-0.42421313408985195,True,False,False,False,True,False,False,False,False,False,True,False,1323925.242816092,0.001563495280560542
390000,-0.6779045452550687,-0.053066605562685505,-0.20968492980764653,1,-0.11390196832977426,4.1863475827476355,-1.3544019511369574,True,False,False,False,True,False,False,True,False,False,False,False,208658.3354037267,0.000289536163066767
925000,0.7033883554445931,0.1555506669392685,-0.13205895546216156,1,-0.13449429595212917,-0.30964340420082415,1.4838664906221581,True,True,False,False,False,False,False,False,False,False,True,False,604735.8242865137,0.00023162893045341364
290000,-0.954163125395001,-0.8980719214544386,0.06976857783609934,1,-0.8462725768117981,-0.30964340420082415,-0.572089305005033,False,False,False,False,True,False,True,False,False,False,False,False,503753.382088303,0.00034744339568012046
975000,0.15087119516472836,1.5905846323314976,0.3802724752180392,2,0.8078285224186901,2.687683920431482,-0.8058290590322543,True,True,False,False,False,False,False,False,False,True,False,False,969896.0575719649,0.000579072326133534
1130000,1.2559055157244579,0.14501444105533143,-0.007857396509385616,1,-0.11815473164308668,-0.30964340420082415,-0.23340517161865162,True,True,False,False,False,False,False,False,False,True,False,False,1491966.6333333333,0.003069083328507731
775000,-0.125387384975204,0.1534434217624811,0.08529377270519634,1,0.2997352213018824,-0.30964340420082415,-0.3765111434720519,True,False,False,False,True,False,False,False,False,False,True,False,604735.8242865137,0.01870403613411315
590000,-0.40164596511513634,-0.4787301312737432,0.05424338296700235,1,-0.47135791629609214,-0.30964340420082415,-0.20955417630975115,True,False,False,False,True,False,True,False,False,False,False,False,596259.8822539949,0.006138166657015462
1689999,1.53216409586439,1.6011208582154348,-0.6909659707496533,1,0.5839988743496118,-1.8083070665169774,-0.09029919976525053,False,True,False,False,False,False,False,False,False,True,False,False,969896.0575719649,0.0050958364699751
950000,0.42712977530466073,-0.3712606272575851,0.06976857783609934,1,-0.34489416513706284,-0.30964340420082415,1.1738035516064564,True,True,False,False,False,False,False,False,False,True,False,False,503753.382088303,0.013839828594591465
750000,0.42712977530466073,0.1555506669392685,0.28712130600345726,1,-0.11882622058729395,-0.30964340420082415,1.5315684812399581,True,True,False,False,False,False,False,False,False,False,True,False,604735.8242865137,0.008975621055069778
395000,-0.6779045452550687,0.1555506669392685,0.05424338296700235,2,-0.31490099229580626,-0.30964340420082415,0.792187626664054,True,True,False,False,False,False,False,False,False,True,False,False,766432.6854545454,0.01783542764491285
2550000,0.42712977530466073,1.5147238059671508,-0.16310934520035553,1,0.6757690300579338,-0.30964340420082415,-0.3526601481631523,False,True,False,False,False,False,False,False,False,False,True,False,3478961.347639485,0.00034744339568012046
275000,-1.2304217055349334,-0.47451564092016835,-0.06995817598577359,2,-0.6716854513179169,-0.30964340420082415,0.6419263562179834,True,True,False,False,False,False,True,False,False,False,False,False,660315.0673952642,0.0011002374196537148
550000,-1.2304217055349334,1.5905846323314976,0.03871818809790536,1,0.8078285224186901,2.687683920431482,-1.0204880168123556,True,True,False,False,False,False,False,False,False,True,False,False,969896.0575719649,0.000984422954427008
1225000,0.7033883554445931,0.35152446838049806,-0.3804620733677134,2,0.3892670805295137,-0.30964340420082415,-1.5213589182992582,False,False,False,False,True,False,False,False,False,True,False,False,596259.8822539949,0.023741965371474896
2475000,1.53216409586439,1.6306222906904586,-0.6288651912732653,1,1.7564185709354434,2.687683920431482,-0.09029919976525053,True,True,False,False,False,False,False,False,False,True,False,False,969896.0575719649,0.0015055880479471885
2750000,-0.6779045452550687,1.5147238059671508,0.10081896757429333,1,2.222431898215264,-0.30964340420082415,-0.9823264243181153,False,True,False,False,False,False,False,False,False,True,False,False,3478961.347639485,0.0014476808153338352
3900000,-0.6779045452550687,3.162589534214909,0.10081896757429333,1,3.9774801687249073,-0.30964340420082415,-1.4021039417547574,False,True,False,False,False,False,False,False,False,False,True,False,3478961.347639485,0.00040535062829347385
575000,0.7033883554445931,-0.8959646762776512,-0.25626051441493747,2,-0.6448258935496278,-0.30964340420082415,-0.3908217406573925,True,False,False,False,True,False,True,False,False,False,False,False,660315.0673952642,0.010944466963923795
3450000,1.2559055157244579,1.204958764979401,-0.1958054055946738,1,2.4867747125848454,1.189020258115329,-1.6644648901526589,False,True,False,False,False,False,False,False,False,True,False,False,1795106.0558659218,0.00023162893045341364
1989999,0.7033883554445931,1.2028515198026135,-0.08205230278880014,1,1.7582092081199963,-0.30964340420082415,-0.7151952768584341,False,True,False,False,False,False,False,False,False,True,False,False,596259.8822539949,0.001273959117493775
1250000,0.42712977530466073,-0.11839120604309535,-0.17863454006945254,1,1.2554878185568465,-0.30964340420082415,-0.8058290590322543,False,False,False,False,True,False,False,False,False,True,False,False,1805133.284848485,0.008222827031096183
931000,0.9796469355845254,-0.4787301312737432,-0.3959872682368104,1,0.10545108677792267,-0.30964340420082415,-0.6102508974992732,True,False,False,False,True,False,False,False,False,True,False,False,969896.0575719649,0.00017372169784006023
1725000,-0.125387384975204,1.1459559000293533,0.19397013678887529,1,0.8749774168394135,-0.30964340420082415,0.23884453549757098,False,True,False,False,False,False,False,False,False,False,True,False,2326815.275261324,0.0016214025131738954
1270000,1.53216409586439,0.0796898405749216,-0.5512392169277803,1,-0.050558177926224836,1.189020258115329,0.3795654078200817,True,False,False,False,True,False,False,True,False,False,False,False,503753.382088303,0.001273959117493775
960000,0.15087119516472836,0.3325592617894113,0.03871818809790536,1,0.49894360808336213,-0.30964340420082415,0.06950246880438073,True,True,False,False,False,False,False,False,False,True,False,False,596259.8822539949,0.023741965371474896
575000,-0.40164596511513634,-0.05938834109304775,0.1318693573124873,1,-0.3397460832314739,-0.30964340420082415,0.7540260341698137,True,True,False,False,False,False,True,False,False,False,False,False,596259.8822539949,0.007701661937576003
651000,0.15087119516472836,-0.3712606272575851,0.11634416244339033,1,-0.34489416513706284,-0.30964340420082415,2.0777562738137707,True,True,False,False,False,False,False,False,False,False,True,False,503753.382088303,0.00023162893045341364
525000,0.42712977530466073,-0.4787301312737432,-0.16310934520035553,1,-0.4935170514549308,-0.30964340420082415,-0.11415019507415099,True,False,False,False,True,False,True,False,False,False,False,False,596259.8822539949,0.00781747640280271
450000,-0.40164596511513634,-0.4766228860969558,-0.35559071118742,1,-0.6246812252234106,-0.30964340420082415,-0.009205815714990129,False,False,False,False,True,False,True,False,False,False,False,False,509247.2419354839,0.0018530314436273091
1075000,0.15087119516472836,0.3325592617894113,0.3647472803489422,1,0.49894360808336213,-0.30964340420082415,-0.5649340064123627,False,True,False,False,False,False,False,False,False,True,False,False,596259.8822539949,0.023741965371474896
241000,-1.7829388658147982,-0.7126343458971461,-0.0389077862475796,1,-0.8026257954383279,-0.30964340420082415,0.10289386223684019,True,False,False,False,True,False,True,False,False,False,False,False,596259.8822539949,0.00492211477213504
425000,0.15087119516472836,-0.8980719214544386,0.3336968906107482,1,-0.8250087602452357,-0.30964340420082415,0.5751435693530628,True,False,False,False,True,False,True,False,False,False,False,False,503753.382088303,0.03873993861833343
320000,0.15087119516472836,-1.285805033983323,0.03871818809790536,1,-1.0902468932070932,-0.30964340420082415,0.41057170172165247,True,False,False,False,True,False,True,False,False,False,False,False,596259.8822539949,0.003590248422027911
575000,-0.954163125395001,-0.126820186750245,0.10081896757429333,2,-0.37399201938604293,-0.30964340420082415,0.4892799862410225,True,True,False,False,False,False,False,False,False,False,True,False,1323925.242816092,5.790723261335341e-05
625000,-0.6779045452550687,0.3325592617894113,0.02319299322880837,1,0.4998389266756383,-0.30964340420082415,0.028955776779250108,False,True,False,False,False,False,False,False,False,False,True,False,596259.8822539949,0.003126990561121084
451000,-0.954163125395001,-0.3712606272575851,0.03871818809790536,1,-0.6694471548372263,-0.30964340420082415,1.719991344180269,True,True,False,False,False,False,False,False,False,False,True,False,503753.382088303,0.033412473217904914
445000,-0.40164596511513634,-0.640988009886374,-0.023382591378482608,1,-0.7589790140648576,-0.30964340420082415,1.1022505656797559,True,True,False,False,False,False,True,False,False,False,False,False,596259.8822539949,0.018298685505819676
3200000,0.9796469355845254,1.204958764979401,0.4575258448866658,1,1.4260460103854842,2.687683920431482,-1.6644648901526589,False,True,False,False,False,False,False,False,False,True,False,False,766432.6854545454,0.0005211650935201807
1950000,1.53216409586439,0.14501444105533143,-0.31230646789237765,1,0.21311314749914934,-0.30964340420082415,-0.3288091528542518,False,True,False,False,False,False,False,False,False,True,False,False,1491966.6333333333,0.00023162893045341364
1400000,0.9796469355845254,0.14501444105533143,-0.05671518476243385,2,0.21311314749914934,-0.30964340420082415,0.3390187157949519,True,True,False,False,False,False,False,False,False,True,False,False,1491966.6333333333,0.010597023568243673
1325000,1.53216409586439,-0.8959646762776512,-0.5169751118516833,1,0.2254237781429486,-0.30964340420082415,-0.3121134561380216,False,False,False,False,True,False,False,False,False,False,True,False,999586.7814371258,0.001158144652267068
2045000,1.2559055157244579,2.0415351001640043,-0.24205496110971375,1,0.9868922408739527,4.1863475827476355,-1.7598688713882593,True,True,False,False,False,False,False,True,False,False,False,False,1323925.242816092,0.008628177659389658
1850000,-0.40164596511513634,1.5147238059671508,0.752877152076367,2,1.4793174666259248,-0.30964340420082415,-1.082500604615496,False,True,False,False,False,False,False,False,False,False,True,False,3478961.347639485,0.000579072326133534
1900000,1.2559055157244579,1.1206689579079043,0.02319299322880837,1,1.4271651586258292,2.687683920431482,-1.2637681689631368,False,True,False,False,False,False,False,False,False,True,False,False,741613.3946053946,0.003126990561121084
190000,-0.954163125395001,-0.9043936569848009,-0.20968492980764653,1,-0.9358044360394293,-0.30964340420082415,-0.7581270684144542,True,False,False,False,True,False,True,False,False,False,False,False,208658.3354037267,0.0019109386762406625
325000,-0.6779045452550687,-0.4787301312737432,0.06976857783609934,1,-0.4948600293433453,-0.30964340420082415,0.2722359289300313,True,False,False,False,True,False,True,False,False,False,False,False,503753.382088303,0.03873993861833343
825000,0.7033883554445931,-0.4787301312737432,0.11154687722883935,1,-0.009149693033445488,-0.30964340420082415,-0.5172320157945626,False,False,False,False,True,False,True,False,False,False,False,False,660315.0673952642,0.010944466963923795
650000,-0.40164596511513634,0.1534434217624811,0.02319299322880837,1,0.2997352213018824,-0.30964340420082415,-0.3288091528542518,False,False,False,False,True,False,False,False,False,False,True,False,604735.8242865137,0.01870403613411315
325000,-0.954163125395001,-0.7126343458971461,0.19397013678887529,1,-0.8026257954383279,-0.30964340420082415,0.10289386223684019,True,False,False,False,True,False,True,False,False,False,False,False,596259.8822539949,0.00492211477213504
325000,-1.2304217055349334,0.1555506669392685,0.14739455218158432,1,-0.14120918539420177,-0.30964340420082415,-0.5792446035977032,True,False,False,False,True,False,False,False,False,False,True,False,509247.2419354839,0.0010423301870403614
441000,-0.954163125395001,-0.05938834109304775,0.10081896757429333,1,-0.33907459428726666,-0.30964340420082415,0.6013796641928528,True,True,False,False,False,False,True,False,False,False,False,False,596259.8822539949,0.007701661937576003
325000,-2.0591974459547306,0.1534434217624811,0.14739455218158432,1,0.31540329666671796,-0.30964340420082415,-0.5673191059432531,True,False,False,False,True,False,False,False,False,False,True,False,604735.8242865137,0.01326075626845793
880000,1.2559055157244579,0.0796898405749216,-0.28749720649156063,1,-0.01452160458710325,-0.30964340420082415,-0.5601638073505827,True,False,False,False,True,False,False,False,False,True,False,False,503753.382088303,0.013839828594591465
